timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flags,packets,bytes,duration,src_country,attack_type,hour,is_attack
2023-01-02 19:21:00,192.168.159.111,10.0.89.161,48955,53,TCP,F,932,2839,4.58369697547066,JP,Normal,19,0
2023-01-02 19:21:30,192.168.168.48,10.0.78.152,64684,3306,HTTPS,SA,402,9568,16.11423207463516,BR,Normal,19,0
2023-01-02 19:22:00,192.168.51.43,10.0.75.25,49800,22,UDP,A,660,1345,9.527546607556781,FR,Normal,19,0
2023-01-02 19:22:30,192.168.98.183,10.0.156.7,8370,443,FTP,FA,264,7952,9.554437798274417,US,Normal,19,0
2023-01-02 19:23:00,192.168.216.177,10.0.113.36,41830,3306,UDP,SA,783,1481,0.4196471024617259,IN,Normal,19,0
2023-01-02 19:23:30,192.168.124.218,10.0.10.113,25148,23,TCP,U,589,804,22.952185442933697,KR,Normal,19,0
2023-01-02 19:24:00,192.168.80.185,10.0.36.223,25072,3306,TCP,R,996,6785,14.967529719668004,US,Normal,19,0
2023-01-02 19:24:30,192.168.111.205,10.0.211.18,22439,3389,HTTP,RA,381,4619,0.37153533398735106,UK,Normal,19,0
2023-01-02 19:25:00,192.168.143.27,10.0.241.134,18535,445,HTTP,A,78,3150,9.43523912747928,US,Normal,19,0
2023-01-02 19:25:30,192.168.196.208,10.0.220.135,55612,80,HTTP,P,303,534,13.700347991720394,KR,Normal,19,0
2023-01-02 19:26:00,192.168.192.222,10.0.102.249,42690,3389,TCP,A,216,7091,15.853416740532417,JP,Normal,19,0
2023-01-02 19:26:30,192.168.236.158,10.0.140.169,13055,25,UDP,U,631,1253,0.9271611019559688,RU,Normal,19,0
2023-01-02 19:27:00,192.168.164.195,10.0.242.191,12239,22,DNS,SA,229,5852,10.2148662042955,IN,Normal,19,0
2023-01-02 19:27:30,192.168.214.113,10.0.226.25,12875,8443,TCP,RA,850,137700,2.6523708146145926,CN,DDoS,19,1
2023-01-02 19:28:00,192.168.86.114,10.0.209.181,34574,443,TCP,U,815,9485,6.004544157778056,US,Normal,19,0
2023-01-02 19:28:30,192.168.249.242,10.0.33.87,39092,21,HTTP,U,530,1208,7.475079996587458,CN,Normal,19,0
2023-01-02 19:29:00,192.168.247.124,10.0.73.6,52355,443,TCP,F,928,8938,0.27725115512190845,KR,Normal,19,0
2023-01-02 19:29:30,192.168.49.76,10.0.190.194,56982,8443,HTTP,P,483,5160,3.5601784147467286,DE,Normal,19,0
2023-01-02 19:30:00,192.168.55.213,10.0.230.137,2202,3306,UDP,P,3197,335685,15.967313241867707,IN,DDoS,19,1
2023-01-02 19:30:30,192.168.56.196,10.0.67.144,3430,8443,FTP,P,4310,547370,18.473752271497656,FR,DDoS,19,1
2023-01-02 19:31:00,192.168.95.44,10.0.217.216,47338,3306,HTTPS,F,96,3997,4.004933765040062,US,Normal,19,0
2023-01-02 19:31:30,192.168.159.186,10.0.239.93,20215,3389,HTTP,S,98,1735,5.830333356439908,US,Brute Force,19,1
2023-01-02 19:32:00,192.168.87.246,10.0.108.183,46244,3306,TCP,A,677,7431,17.790102245600036,RU,Normal,19,0
2023-01-02 19:32:30,192.168.181.84,10.0.168.26,20172,22,TCP,R,73,1260,2.2412948314920116,BR,Brute Force,19,1
2023-01-02 19:33:00,192.168.207.151,10.0.38.163,32170,23,HTTPS,SA,1,47,0.05663069644672632,UK,Port Scan,19,1
2023-01-02 19:33:30,192.168.156.16,10.0.215.196,3748,25,UDP,S,240,4032,5.231028387422136,JP,Normal,19,0
2023-01-02 19:34:00,192.168.165.149,10.0.187.234,36327,8080,HTTP,R,860,939,43.5083173601427,IN,Normal,19,0
2023-01-02 19:34:30,192.168.207.145,10.0.142.245,58580,25,UDP,SA,923,8477,9.207541113391732,Unknown,Normal,19,0
2023-01-02 19:35:00,192.168.242.37,10.0.248.175,11164,25,TCP,U,273,8248,1.6025471973291607,BR,Normal,19,0
2023-01-02 19:35:30,192.168.77.147,10.0.103.199,55037,1433,TCP,A,46,1628,1.8857858886361885,FR,Normal,19,0
2023-01-02 19:36:00,192.168.158.45,10.0.200.42,23708,80,TCP,P,591,711,0.27686247290442023,JP,Normal,19,0
2023-01-02 19:36:30,192.168.146.206,10.0.179.147,25264,3306,HTTP,S,462,1253,12.546613499363637,KR,Normal,19,0
2023-01-02 19:37:00,192.168.62.164,10.0.66.175,20554,1433,HTTP,F,351,1858,5.857875422268124,RU,Normal,19,0
2023-01-02 19:37:30,192.168.100.212,10.0.193.42,23986,8080,TCP,A,674,5494,0.11029435312453753,DE,Normal,19,0
2023-01-02 19:38:00,192.168.52.19,10.0.38.246,2225,25,ICMP,FA,4989,528834,1.0694012301337046,Unknown,DDoS,19,1
2023-01-02 19:38:30,192.168.109.44,10.0.141.106,11035,443,HTTPS,U,56,2280,3.416739878710555,FR,Normal,19,0
2023-01-02 19:39:00,192.168.7.249,10.0.172.152,36681,8443,HTTP,S,4796,1275736,2.646852050939215,CN,DoS,19,1
2023-01-02 19:39:30,192.168.172.117,10.0.96.158,50820,8080,UDP,A,538,1179,27.878472427645757,JP,Normal,19,0
2023-01-02 19:40:00,192.168.68.251,10.0.70.38,64124,3306,TCP,P,664,9435,7.793421816033801,CN,Normal,19,0
2023-01-02 19:40:30,192.168.34.194,10.0.97.108,11575,8080,HTTPS,R,828,7422,22.46541107832488,IN,Normal,19,0
2023-01-02 19:41:00,192.168.69.55,10.0.119.151,56127,8080,UDP,RA,58,6782,2.8838925033617855,US,Normal,19,0
2023-01-02 19:41:30,192.168.10.224,10.0.74.57,21630,1433,HTTPS,S,447,2888,4.038153679359856,CN,Normal,19,0
2023-01-02 19:42:00,192.168.42.41,10.0.110.79,13688,8080,HTTPS,SA,226,5267,21.269509643238628,DE,SQL Injection,19,1
2023-01-02 19:42:30,192.168.205.231,10.0.252.151,49496,23,HTTPS,RA,4109,361592,6.7601819727634425,Unknown,DDoS,19,1
2023-01-02 19:43:00,192.168.197.122,10.0.248.36,5344,8443,FTP,RA,763,9308,8.919915485208005,DE,Normal,19,0
2023-01-02 19:43:30,192.168.138.10,10.0.57.254,4112,23,HTTP,U,204,9674,8.537338737693185,BR,Normal,19,0
2023-01-02 19:44:00,192.168.102.219,10.0.129.200,42480,80,TCP,SA,457,6678,10.36696266817162,US,Normal,19,0
2023-01-02 19:44:30,192.168.188.128,10.0.3.14,44000,22,TCP,FA,24,3561,8.890465029118353,KR,Brute Force,19,1
2023-01-02 19:45:00,192.168.179.149,10.0.209.34,9688,21,TCP,R,878,1239,11.853674611489124,JP,Normal,19,0
2023-01-02 19:45:30,192.168.136.193,10.0.239.70,43872,25,TCP,F,954,2146,1.5932135337957445,KR,Normal,19,0
2023-01-02 19:46:00,192.168.92.113,10.0.69.238,53558,8443,TCP,P,422,4985,12.400450820731695,Unknown,Normal,19,0
2023-01-02 19:46:30,192.168.231.78,10.0.179.233,41717,445,UDP,RA,1,52,0.05813027643662083,DE,Port Scan,19,1
2023-01-02 19:47:00,192.168.85.30,10.0.104.29,2184,80,TCP,RA,811,6922,4.161490802363384,DE,Normal,19,0
2023-01-02 19:47:30,192.168.213.49,10.0.227.210,11738,22,UDP,P,443,3357,17.799111855857078,US,Normal,19,0
2023-01-02 19:48:00,192.168.9.145,10.0.232.48,5336,445,HTTPS,A,211,8955,9.359429351509453,CN,Normal,19,0
2023-01-02 19:48:30,192.168.69.58,10.0.94.79,42179,8443,HTTP,S,21,7654,34.16275506617562,US,Normal,19,0
2023-01-02 19:49:00,192.168.185.62,10.0.117.207,52424,21,DNS,R,397,6611,2.907505807605703,US,Normal,19,0
2023-01-02 19:49:30,192.168.223.52,10.0.144.185,21869,3389,TCP,A,97,2316,25.3504544275581,UK,Brute Force,19,1
2023-01-02 19:50:00,192.168.189.40,10.0.225.138,20174,21,UDP,F,387,1687,10.270092811951482,BR,Normal,19,0
2023-01-02 19:50:30,192.168.166.171,10.0.147.229,51727,443,TCP,U,89,4607,4.608284764964312,FR,Normal,19,0
2023-01-02 19:51:00,192.168.63.147,10.0.242.67,36239,443,HTTP,RA,928,8909,15.45472652184092,Unknown,XSS,19,1
2023-01-02 19:51:30,192.168.228.50,10.0.164.132,23052,23,UDP,P,789,4300,30.9817976927487,UK,Normal,19,0
2023-01-02 19:52:00,192.168.161.141,10.0.75.233,32333,3389,TCP,P,158,4912,15.121323068249088,IN,Brute Force,19,1
2023-01-02 19:52:30,192.168.78.248,10.0.161.28,38101,8080,TCP,P,479,2614,0.06494796257141133,US,Normal,19,0
2023-01-02 19:53:00,192.168.97.190,10.0.224.121,44372,445,HTTP,S,136,3738,0.10322017694629419,JP,Normal,19,0
2023-01-02 19:53:30,192.168.221.43,10.0.208.9,57672,1433,HTTP,R,7,1356,1.348669294543222,RU,Normal,19,0
2023-01-02 19:54:00,192.168.177.36,10.0.203.134,61374,8080,HTTP,P,740,8135,19.01964978717746,DE,SQL Injection,19,1
2023-01-02 19:54:30,192.168.122.108,10.0.123.49,42102,21,TCP,S,99,1617,13.872825622234533,DE,Normal,19,0
2023-01-02 19:55:00,192.168.10.95,10.0.91.125,37288,21,UDP,F,467,4833,10.210222935244076,Unknown,Normal,19,0
2023-01-02 19:55:30,192.168.6.57,10.0.76.150,35508,80,TCP,RA,7287,4904151,4.285373454120845,FR,DoS,19,1
2023-01-02 19:56:00,192.168.129.71,10.0.104.176,28483,8080,FTP,S,130,8538,9.670738612587147,FR,Normal,19,0
2023-01-02 19:56:30,192.168.186.219,10.0.229.149,22345,21,HTTPS,SA,325,3793,4.275347890270748,Unknown,Normal,19,0
2023-01-02 19:57:00,192.168.21.92,10.0.33.209,53090,443,HTTP,A,684,9336,12.745731081339034,BR,XSS,19,1
2023-01-02 19:57:30,192.168.127.80,10.0.184.157,49524,8443,TCP,RA,66,5041,27.348832177362606,UK,Normal,19,0
2023-01-02 19:58:00,192.168.56.238,10.0.53.40,35464,80,UDP,P,18,5887,13.849791622112877,UK,Normal,19,0
2023-01-02 19:58:30,192.168.215.116,10.0.202.18,43186,53,TCP,R,719,654,20.196410653312597,CN,Normal,19,0
2023-01-02 19:59:00,192.168.148.230,10.0.175.244,2479,8443,DNS,SA,144,4986,2.7070348511026863,UK,Normal,19,0
2023-01-02 19:59:30,192.168.182.25,10.0.13.155,15055,80,HTTP,U,4910,407530,4.2968406009995705,UK,DDoS,19,1
2023-01-02 20:00:00,192.168.156.5,10.0.190.74,47024,8443,HTTPS,FA,364,9784,7.08743964332303,IN,SQL Injection,20,1
2023-01-02 20:00:30,192.168.120.21,10.0.96.105,23953,21,TCP,RA,316,4437,6.377004470326472,CN,Normal,20,0
2023-01-02 20:01:00,192.168.18.175,10.0.173.131,33161,443,HTTP,SA,8968,8914192,0.5809278603189274,KR,DoS,20,1
2023-01-02 20:01:30,192.168.198.57,10.0.150.155,50132,3306,UDP,U,7211,6605276,0.9257542256676048,Unknown,DoS,20,1
2023-01-02 20:02:00,192.168.93.19,10.0.183.67,40818,1433,ICMP,FA,988,147,19.337228232815548,UK,Normal,20,0
2023-01-02 20:02:30,192.168.128.97,10.0.33.2,30261,3389,TCP,RA,87,1234,21.818023324046415,BR,Brute Force,20,1
2023-01-02 20:03:00,192.168.193.237,10.0.75.174,49230,8443,TCP,FA,40,5958,1.631093080988986,FR,Normal,20,0
2023-01-02 20:03:30,192.168.131.170,10.0.74.231,37770,25,HTTP,U,683,1990,0.9447792554380614,JP,Normal,20,0
2023-01-02 20:04:00,192.168.21.227,10.0.247.252,3495,1433,UDP,FA,502,8204,3.728268917180415,UK,Normal,20,0
2023-01-02 20:04:30,192.168.233.40,10.0.161.186,42101,25,TCP,RA,662,808,13.364638636300866,DE,Normal,20,0
2023-01-02 20:05:00,192.168.67.153,10.0.135.143,1391,443,HTTPS,U,4,8406,15.772289131099509,DE,XSS,20,1
2023-01-02 20:05:30,192.168.127.237,10.0.26.139,14441,25,UDP,U,6934,922222,0.9990995524043057,UK,DoS,20,1
2023-01-02 20:06:00,192.168.230.237,10.0.128.166,53352,445,HTTP,A,789,2312,3.7171330591372245,DE,Normal,20,0
2023-01-02 20:06:30,192.168.55.212,10.0.27.246,4398,3389,TCP,RA,987,8617,1.3983057313660165,US,Normal,20,0
2023-01-02 20:07:00,192.168.180.172,10.0.231.135,7797,25,HTTP,FA,3335,550275,2.721139407454219,RU,DDoS,20,1
2023-01-02 20:07:30,192.168.109.98,10.0.129.202,15229,1433,TCP,F,4232,1883240,0.758457168382963,CN,DoS,20,1
2023-01-02 20:08:00,192.168.213.184,10.0.21.79,37604,3389,TCP,R,859,4322,3.6219336294692623,IN,Normal,20,0
2023-01-02 20:08:30,192.168.183.112,10.0.158.94,56467,445,HTTP,RA,809,2390,11.27391212059031,IN,Normal,20,0
2023-01-02 20:09:00,192.168.215.198,10.0.8.216,23393,53,HTTP,SA,400,1222,1.3806060937149485,KR,Normal,20,0
2023-01-02 20:09:30,192.168.115.117,10.0.83.3,19605,1433,TCP,RA,608,7932,3.875802862303624,KR,Normal,20,0
2023-01-02 20:10:00,192.168.205.241,10.0.55.143,55087,445,TCP,SA,5085,3005235,4.729927555801775,KR,DoS,20,1
2023-01-02 20:10:30,192.168.87.201,10.0.36.6,64767,3306,TCP,FA,634,5177,3.9616881638870454,DE,Normal,20,0
2023-01-02 20:11:00,192.168.81.253,10.0.121.42,60497,25,HTTPS,F,273,4914,5.790588593001507,CN,Normal,20,0
2023-01-02 20:11:30,192.168.66.19,10.0.50.112,48143,25,TCP,U,182,4867,6.8690302400799315,BR,Normal,20,0
2023-01-02 20:12:00,192.168.211.248,10.0.146.230,34692,21,TCP,FA,466,9665,14.916945834943018,IN,Normal,20,0
2023-01-02 20:12:30,192.168.135.118,10.0.211.241,17600,8443,HTTPS,SA,347,3001,18.521190525079604,FR,SQL Injection,20,1
2023-01-02 20:13:00,192.168.191.42,10.0.50.30,3794,8080,UDP,S,1,76,0.026307492649025054,DE,Port Scan,20,1
2023-01-02 20:13:30,192.168.42.59,10.0.205.39,63561,8443,HTTP,P,886,4618,4.609795639431481,CN,Normal,20,0
2023-01-02 20:14:00,192.168.20.73,10.0.116.140,45332,22,TCP,FA,164,4791,8.560420122656017,UK,Brute Force,20,1
2023-01-02 20:14:30,192.168.17.27,10.0.226.59,38972,8080,UDP,RA,870,8871,6.919074156058716,CN,Normal,20,0
2023-01-02 20:15:00,192.168.175.2,10.0.76.172,49100,8080,TCP,U,574,7361,0.8383646901721602,IN,Normal,20,0
2023-01-02 20:15:30,192.168.63.62,10.0.216.132,51126,53,UDP,P,630,67,4.230652630848361,JP,Normal,20,0
2023-01-02 20:16:00,192.168.100.19,10.0.164.242,40471,80,TCP,A,340,4818,2.5815211398597633,CN,Normal,20,0
2023-01-02 20:16:30,192.168.17.69,10.0.48.142,4630,80,HTTP,RA,252,5127,5.400269177760473,CN,XSS,20,1
2023-01-02 20:17:00,192.168.167.210,10.0.81.49,15702,443,HTTPS,S,825,1676,4.124626275199553,CN,SQL Injection,20,1
2023-01-02 20:17:30,192.168.117.246,10.0.67.230,64906,3306,HTTP,F,99,4593,11.886986940506501,DE,Normal,20,0
2023-01-02 20:18:00,192.168.251.199,10.0.215.77,55214,445,HTTP,FA,495,4785,5.132361936877317,Unknown,Normal,20,0
2023-01-02 20:18:30,192.168.81.39,10.0.137.21,34049,8080,UDP,P,289,8467,2.764470306718156,IN,Normal,20,0
2023-01-02 20:19:00,192.168.36.168,10.0.105.72,51397,1433,TCP,S,763,2304,9.666650411927511,JP,Normal,20,0
2023-01-02 20:19:30,192.168.173.132,10.0.209.16,15412,23,TCP,P,538,4386,12.978851557850323,BR,Normal,20,0
2023-01-02 20:20:00,192.168.230.153,10.0.144.251,18058,3306,UDP,F,600,8595,1.1458989613741675,US,Normal,20,0
2023-01-02 20:20:30,192.168.197.158,10.0.28.179,44302,21,HTTPS,F,86,683,2.8933085935557488,UK,Brute Force,20,1
2023-01-02 20:21:00,192.168.204.196,10.0.184.80,31944,8080,HTTP,S,287,7217,2.3421385641735935,KR,XSS,20,1
2023-01-02 20:21:30,192.168.216.29,10.0.57.110,62859,3389,ICMP,A,795,8934,2.2450360987628617,JP,Normal,20,0
2023-01-02 20:22:00,192.168.201.196,10.0.52.174,36217,53,TCP,U,49,2524,23.226210146019003,RU,Normal,20,0
2023-01-02 20:22:30,192.168.51.152,10.0.206.238,64378,25,HTTP,F,585,4482,1.3470624839957952,FR,Normal,20,0
2023-01-02 20:23:00,192.168.14.69,10.0.236.166,16035,80,TCP,RA,7417,5458912,3.725767515475141,DE,DoS,20,1
2023-01-02 20:23:30,192.168.146.170,10.0.84.237,33371,80,ICMP,SA,710,4234,5.007175872064506,US,Normal,20,0
2023-01-02 20:24:00,192.168.57.211,10.0.48.127,32278,8443,TCP,F,415,7859,10.238792728599172,CN,Normal,20,0
2023-01-02 20:24:30,192.168.12.210,10.0.169.98,59290,3306,TCP,RA,1,76,0.07676660856902676,IN,Port Scan,20,1
2023-01-02 20:25:00,192.168.17.30,10.0.118.187,53335,80,TCP,S,16,3696,9.131609528536274,FR,Normal,20,0
2023-01-02 20:25:30,192.168.88.203,10.0.93.67,34189,23,UDP,R,109,2430,8.021933975771358,CN,Normal,20,0
2023-01-02 20:26:00,192.168.99.23,10.0.74.84,55477,443,ICMP,A,1,81,0.04226831673465956,UK,Port Scan,20,1
2023-01-02 20:26:30,192.168.209.129,10.0.194.155,12130,22,HTTP,SA,96,941,3.216176793073879,IN,Brute Force,20,1
2023-01-02 20:27:00,192.168.79.32,10.0.160.184,22810,80,HTTPS,RA,367,6056,26.71792279002172,JP,Normal,20,0
2023-01-02 20:27:30,192.168.252.9,10.0.10.168,57876,8443,FTP,A,633,7289,24.765498403133414,RU,Normal,20,0
2023-01-02 20:28:00,192.168.15.156,10.0.145.186,17968,8443,TCP,U,1,90,0.006933945420488798,KR,Port Scan,20,1
2023-01-02 20:28:30,192.168.152.188,10.0.118.97,9405,3306,UDP,A,657,3769,2.5298589266914946,BR,Normal,20,0
2023-01-02 20:29:00,192.168.253.163,10.0.6.167,42188,21,UDP,R,9,7496,8.534717647335423,DE,Normal,20,0
2023-01-02 20:29:30,192.168.214.27,10.0.239.18,12231,445,HTTPS,S,346,8980,39.34774172566448,DE,Normal,20,0
2023-01-02 20:30:00,192.168.211.109,10.0.201.72,29739,443,HTTPS,U,446,1041,12.99891034779568,IN,SQL Injection,20,1
2023-01-02 20:30:30,192.168.76.148,10.0.89.223,55275,8080,TCP,A,3522,507168,17.05599687892412,IN,DDoS,20,1
2023-01-02 20:31:00,192.168.65.213,10.0.42.253,4395,1433,TCP,R,903,139,3.772020724098924,IN,Normal,20,0
2023-01-02 20:31:30,192.168.177.109,10.0.4.20,65530,80,HTTP,U,752,3666,2.4706839128167823,BR,XSS,20,1
2023-01-02 20:32:00,192.168.129.10,10.0.28.168,32383,8080,HTTPS,U,488,1721,2.5613456561631716,JP,Normal,20,0
2023-01-02 20:32:30,192.168.47.123,10.0.193.104,36833,445,TCP,P,530,5069,6.602577845049407,DE,Normal,20,0
2023-01-02 20:33:00,192.168.59.96,10.0.247.44,7868,22,HTTPS,S,101,5913,19.553158188579275,KR,Normal,20,0
2023-01-02 20:33:30,192.168.190.103,10.0.23.185,43689,1433,TCP,SA,45,1935,2.4381820297675363,RU,Normal,20,0
2023-01-02 20:34:00,192.168.124.86,10.0.47.13,22806,22,TCP,A,75,4540,8.447102001335802,IN,Brute Force,20,1
2023-01-02 20:34:30,192.168.146.112,10.0.144.218,50888,8080,HTTP,U,951,4933,16.544078575534368,BR,Normal,20,0
2023-01-02 20:35:00,192.168.174.160,10.0.183.95,37248,3306,TCP,SA,288,4272,6.938598917079664,IN,Normal,20,0
2023-01-02 20:35:30,192.168.27.220,10.0.242.193,11900,443,TCP,A,7,413,5.3940096210424,CN,Normal,20,0
2023-01-02 20:36:00,192.168.18.251,10.0.209.16,24355,3306,HTTPS,U,276,4924,4.25461838062922,IN,Normal,20,0
2023-01-02 20:36:30,192.168.167.177,10.0.119.165,38198,21,ICMP,S,749,3154,9.174127675656708,DE,Normal,20,0
2023-01-02 20:37:00,192.168.221.82,10.0.180.117,46957,80,FTP,U,994,5912,17.02052981261263,FR,Normal,20,0
2023-01-02 20:37:30,192.168.172.72,10.0.10.122,45583,21,TCP,FA,890,2328,55.546678052597784,FR,Normal,20,0
2023-01-02 20:38:00,192.168.54.223,10.0.38.44,14168,8443,TCP,FA,1,81,0.04898671359821795,Unknown,Port Scan,20,1
2023-01-02 20:38:30,192.168.254.162,10.0.95.74,60689,25,TCP,SA,1,68,0.013306666532567,RU,Port Scan,20,1
2023-01-02 20:39:00,192.168.71.164,10.0.182.113,8673,443,HTTPS,P,702,8969,0.8255803947725616,BR,Normal,20,0
2023-01-02 20:39:30,192.168.146.252,10.0.226.51,37669,22,TCP,P,14,8254,1.284440810731837,US,Normal,20,0
2023-01-02 20:40:00,192.168.38.187,10.0.52.198,53698,23,TCP,F,928,3560,0.297636229516519,JP,Normal,20,0
2023-01-02 20:40:30,192.168.137.251,10.0.92.220,39443,25,TCP,FA,777,5876,4.504570964719574,RU,Normal,20,0
2023-01-02 20:41:00,192.168.201.238,10.0.59.13,13842,80,HTTP,P,868,1991,6.569141082274737,FR,Normal,20,0
2023-01-02 20:41:30,192.168.200.179,10.0.169.12,37904,8443,TCP,RA,689,8544,17.18189054068375,KR,Normal,20,0
2023-01-02 20:42:00,192.168.35.82,10.0.50.232,61133,8080,TCP,R,602,5610,0.8963360880378377,US,Normal,20,0
2023-01-02 20:42:30,192.168.133.142,10.0.57.178,32797,1433,UDP,RA,980,6109,2.589253856557584,IN,Normal,20,0
2023-01-02 20:43:00,192.168.220.158,10.0.249.119,38357,25,TCP,A,605,6497,7.146811232356075,Unknown,Normal,20,0
2023-01-02 20:43:30,192.168.4.167,10.0.57.182,55082,80,TCP,U,528,6051,18.956299905148132,FR,Normal,20,0
2023-01-02 20:44:00,192.168.212.192,10.0.194.8,55599,8080,TCP,F,735,6227,0.917199188477149,IN,Normal,20,0
2023-01-02 20:44:30,192.168.153.156,10.0.106.191,26154,22,HTTPS,F,86,4088,2.7896808685788557,Unknown,Brute Force,20,1
2023-01-02 20:45:00,192.168.204.194,10.0.137.188,27740,25,TCP,U,414,6423,7.850537418615468,IN,Normal,20,0
2023-01-02 20:45:30,192.168.235.206,10.0.120.242,38769,80,TCP,SA,136,1687,3.9210228909954288,US,Normal,20,0
2023-01-02 20:46:00,192.168.150.159,10.0.63.72,32321,23,TCP,P,730,316,48.79302149747373,DE,Normal,20,0
2023-01-02 20:46:30,192.168.23.48,10.0.243.131,20086,21,FTP,P,25,1044,6.017225508183783,IN,Brute Force,20,1
2023-01-02 20:47:00,192.168.148.125,10.0.201.13,30516,8080,TCP,RA,762,3726,24.231384737205417,US,Normal,20,0
2023-01-02 20:47:30,192.168.166.55,10.0.137.223,42567,8080,HTTPS,P,882,6546,28.283178809371115,UK,Normal,20,0
2023-01-02 20:48:00,192.168.68.207,10.0.217.52,22349,3389,HTTPS,FA,138,5842,3.0033871980268865,KR,Normal,20,0
2023-01-02 20:48:30,192.168.88.217,10.0.236.62,57505,21,TCP,S,135,2304,3.952684763388853,DE,Brute Force,20,1
2023-01-02 20:49:00,192.168.1.135,10.0.119.109,11212,25,TCP,P,487,9826,3.917646420293795,BR,Normal,20,0
2023-01-02 20:49:30,192.168.185.95,10.0.8.239,1865,443,HTTP,A,24,2094,5.732543769179708,US,Normal,20,0
2023-01-02 20:50:00,192.168.140.106,10.0.95.125,11591,80,HTTP,F,241,2764,0.6523280284421833,UK,Normal,20,0
2023-01-02 20:50:30,192.168.133.108,10.0.173.53,37830,443,HTTP,A,648,7622,16.469006810611056,US,SQL Injection,20,1
2023-01-02 20:51:00,192.168.178.42,10.0.237.63,35596,80,HTTPS,SA,513,4687,1.4024453422034544,JP,Normal,20,0
2023-01-02 20:51:30,192.168.102.124,10.0.95.81,9945,8080,TCP,SA,757,3401,22.411615069406885,KR,Normal,20,0
2023-01-02 20:52:00,192.168.140.103,10.0.239.57,5373,22,HTTP,RA,330,2360,8.593949085376435,IN,Normal,20,0
2023-01-02 20:52:30,192.168.146.194,10.0.182.147,10679,443,TCP,P,623,7909,6.567914240276307,CN,Normal,20,0
2023-01-02 20:53:00,192.168.74.207,10.0.67.46,48698,445,UDP,F,471,8308,10.811314274897846,UK,Normal,20,0
2023-01-02 20:53:30,192.168.222.108,10.0.94.138,15903,8443,HTTP,R,358,9825,27.045672338632386,JP,SQL Injection,20,1
2023-01-02 20:54:00,192.168.122.17,10.0.113.93,5970,25,TCP,SA,458,5268,3.5192481186575146,RU,Normal,20,0
2023-01-02 20:54:30,192.168.196.71,10.0.232.146,44151,25,TCP,F,2518,294606,3.149652782805811,IN,DDoS,20,1
2023-01-02 20:55:00,192.168.62.41,10.0.140.49,24526,21,TCP,RA,138,3300,4.618419157995135,UK,Brute Force,20,1
2023-01-02 20:55:30,192.168.223.243,10.0.23.62,30517,53,UDP,SA,1,65,0.0801230322008305,FR,Port Scan,20,1
2023-01-02 20:56:00,192.168.252.251,10.0.11.73,7681,1433,HTTPS,P,77,634,0.7872355264259999,IN,Normal,20,0
2023-01-02 20:56:30,192.168.247.231,10.0.118.184,49781,53,UDP,SA,62,7074,11.393943052284667,Unknown,Normal,20,0
2023-01-02 20:57:00,192.168.119.162,10.0.88.89,51748,22,HTTP,S,547,1112,7.358344170449811,FR,Normal,20,0
2023-01-02 20:57:30,192.168.198.242,10.0.55.153,14290,53,TCP,A,684,4063,7.763503232255093,BR,Normal,20,0
2023-01-02 20:58:00,192.168.230.45,10.0.239.9,7264,8443,TCP,R,175,5726,2.8721059961510518,FR,Normal,20,0
2023-01-02 20:58:30,192.168.58.179,10.0.12.139,22374,23,TCP,F,928,4028,18.363371037444512,JP,Normal,20,0
2023-01-02 20:59:00,192.168.126.162,10.0.113.166,43377,3306,TCP,F,447,3138,5.0759583919816205,DE,Normal,20,0
2023-01-02 20:59:30,192.168.44.15,10.0.156.8,49568,445,UDP,SA,22,917,10.563082615688355,Unknown,Normal,20,0
2023-01-02 21:00:00,192.168.78.70,10.0.202.217,17664,8080,HTTP,RA,647,4353,2.745171085758311,BR,SQL Injection,21,1
2023-01-02 21:00:30,192.168.178.101,10.0.175.36,33919,3306,UDP,RA,134,5910,16.94409939003179,Unknown,Normal,21,0
2023-01-02 21:01:00,192.168.242.160,10.0.125.50,43366,8443,UDP,U,937,7079,3.5626953180490255,IN,Normal,21,0
2023-01-02 21:01:30,192.168.195.3,10.0.107.9,30875,3389,TCP,SA,75,3672,25.470403365877615,Unknown,Brute Force,21,1
2023-01-02 21:02:00,192.168.214.86,10.0.233.188,12944,3389,TCP,FA,524,756,6.065890112350681,IN,Normal,21,0
2023-01-02 21:02:30,192.168.74.51,10.0.200.67,15416,25,TCP,P,969,6039,1.5682936156068028,CN,Normal,21,0
2023-01-02 21:03:00,192.168.67.253,10.0.53.82,15941,53,HTTP,SA,936,5560,9.44675457610993,IN,Normal,21,0
2023-01-02 21:03:30,192.168.76.93,10.0.110.227,31667,8080,HTTP,U,453,3680,8.133598286231285,Unknown,SQL Injection,21,1
2023-01-02 21:04:00,192.168.176.145,10.0.145.228,30251,25,TCP,FA,954,7984,5.472032584452364,RU,Normal,21,0
2023-01-02 21:04:30,192.168.7.13,10.0.53.156,24275,8443,UDP,S,899,3226,17.131941048501766,IN,Normal,21,0
2023-01-02 21:05:00,192.168.120.66,10.0.114.63,25262,53,UDP,F,100,2764,5.469515347302462,US,Normal,21,0
2023-01-02 21:05:30,192.168.4.138,10.0.143.19,61068,3306,TCP,R,4216,2285072,2.329354039636715,UK,DoS,21,1
2023-01-02 21:06:00,192.168.231.88,10.0.124.86,28747,3389,ICMP,RA,842,1638,0.28999506871153224,JP,Normal,21,0
